Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_26_260.jpg;0;1;0;2.750858;103.1371;89.63151;0.610017;34.83313;359.5036
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_26_313.jpg;0;1;0;2.79141;103.279;89.73067;0.8411458;34.84173;359.6756
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_26_366.jpg;0;1;0;2.831956;103.4231;89.83156;1.092326;34.86073;359.8495
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_26_419.jpg;0;1;0;2.872533;103.5204;89.89975;1.2659;34.87794;359.9654
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_26_474.jpg;0;1;0;2.899538;103.668;90.00059;1.4473;34.84849;-0.0004715402
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_26_526.jpg;0;1;0;2.937435;103.8143;90.10057;1.379421;34.87218;-0.001553197
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_26_595.jpg;0;1;0;2.989917;103.913;90.16845;1.339021;34.86958;-0.000618301
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_26_633.jpg;0;1;0;3.018411;104.0631;90.27185;1.309186;34.85195;-0.0007549329
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_26_686.jpg;0;1;0;3.058582;104.2156;90.37701;1.311728;34.83163;-0.0008310996
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_26_739.jpg;0;1;0;3.098719;104.3186;90.44804;1.328511;34.81807;-0.0008924867
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_26_793.jpg;0;1;0;3.125448;104.475;90.55587;1.372141;34.79772;-0.0009630126
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_26_847.jpg;0;1;0;3.165502;104.6333;90.66484;1.399867;34.77795;-0.001551129
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_26_899.jpg;0;1;0;3.205558;104.7396;90.73804;1.39683;34.76416;-0.001542961
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_26_952.jpg;0;1;0;3.233884;104.9007;90.84889;1.386417;34.7476;-0.001560782
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_27_006.jpg;0;1;0;3.274519;105.0641;90.9612;1.389056;34.73158;-0.001446077
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_27_060.jpg;0;1;0;3.314338;105.1741;91.0368;1.392597;34.72103;-0.001099772
